NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP12||Autoidentificación
Escuintla,Santa Lucía Cotzumalguapa,Mujer,25,1100,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,25,34,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,25,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,26,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,26,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,26,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,26,954,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,26,36,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,27,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,27,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,27,965,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,27,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,28,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,28,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,28,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,28,1054,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,28,32,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,29,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,29,877,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,29,28,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,30,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,30,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,30,1012,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,30,44,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,31,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,31,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,31,726,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,31,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,32,3,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,32,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,32,839,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,32,32,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,33,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,33,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,33,794,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,33,28,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,33,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,34,707,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,34,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,35,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,35,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,35,769,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,35,42,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,36,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,36,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,36,697,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,36,27,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,37,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,37,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,37,729,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,37,37,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,38,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,38,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,38,780,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,38,28,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,39,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,39,4,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,39,633,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,39,27,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,40,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,40,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,40,694,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,40,31,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,41,4,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,41,529,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,41,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,42,626,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,42,30,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,43,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,43,551,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,43,32,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,44,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,44,519,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,44,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,45,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,45,4,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,45,517,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,45,27,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,46,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,46,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,46,457,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,46,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,47,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,47,2,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,47,464,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,47,22,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,48,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,48,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,48,509,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,48,29,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,49,410,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,49,11,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,50,480,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,50,37,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,51,313,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,51,14,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,52,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,52,431,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,52,27,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,53,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,53,410,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,53,24,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,53,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,54,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,54,391,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,54,21,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,55,419,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,55,21,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,56,3,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,56,307,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,56,30,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,57,2,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,57,368,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,57,19,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,58,407,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,58,19,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,59,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,59,2,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,59,291,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,59,18,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,60,329,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,60,21,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,61,208,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,61,8,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,62,281,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,62,21,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,63,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,63,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,63,245,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,63,14,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,64,259,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,64,10,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,65,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,65,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,65,262,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,65,18,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,66,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,66,197,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,66,10,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,67,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,67,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,67,225,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,67,13,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,68,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,68,221,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,68,14,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,69,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,69,139,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,69,9,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,70,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,70,202,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,70,17,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,71,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,71,142,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,71,9,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,72,138,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,72,7,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,73,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,73,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,73,129,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,73,12,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,73,1,Xinka
Escuintla,Santa Lucía Cotzumalguapa,Mujer,74,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,74,132,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,74,8,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,75,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Santa Lucía Cotzumalguapa,Mujer,75,117,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,75,6,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,76,104,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,76,4,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,77,109,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,77,2,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,78,101,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,78,5,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,79,1,Garífuna
Escuintla,Santa Lucía Cotzumalguapa,Mujer,79,85,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,79,5,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,80,68,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,80,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,81,50,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,81,7,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,82,72,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,82,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,83,1,Extranjera (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,83,53,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,83,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,84,53,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,84,3,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,85,36,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,85,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,86,43,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,86,2,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,87,27,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,88,37,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,88,2,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,89,22,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,89,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,90,19,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,91,11,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,91,2,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,92,15,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,93,11,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,94,8,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,94,1,Maya
Escuintla,Santa Lucía Cotzumalguapa,Mujer,95,4,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,96,2,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,97,5,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,98,1,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,99,1,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,100,2,Ladina (o)
Escuintla,Santa Lucía Cotzumalguapa,Mujer,103,1,Ladina (o)
Escuintla,Sipacate,Hombre,0,170,Ladina (o)
Escuintla,Sipacate,Hombre,0,5,Maya
Escuintla,Sipacate,Hombre,1,187,Ladina (o)
Escuintla,Sipacate,Hombre,1,3,Maya
Escuintla,Sipacate,Hombre,2,187,Ladina (o)
Escuintla,Sipacate,Hombre,3,170,Ladina (o)
Escuintla,Sipacate,Hombre,3,4,Maya
Escuintla,Sipacate,Hombre,4,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Sipacate,Hombre,4,161,Ladina (o)
Escuintla,Sipacate,Hombre,4,5,Maya
Escuintla,Sipacate,Hombre,5,1,Garífuna
Escuintla,Sipacate,Hombre,5,152,Ladina (o)
Escuintla,Sipacate,Hombre,5,1,Maya
Escuintla,Sipacate,Hombre,5,1,Xinka
Escuintla,Sipacate,Hombre,6,1,Garífuna
Escuintla,Sipacate,Hombre,6,179,Ladina (o)
Escuintla,Sipacate,Hombre,6,8,Maya
Escuintla,Sipacate,Hombre,7,181,Ladina (o)
Escuintla,Sipacate,Hombre,7,1,Maya
Escuintla,Sipacate,Hombre,8,1,Garífuna
Escuintla,Sipacate,Hombre,8,168,Ladina (o)
Escuintla,Sipacate,Hombre,8,1,Maya
Escuintla,Sipacate,Hombre,9,146,Ladina (o)
Escuintla,Sipacate,Hombre,9,1,Maya
Escuintla,Sipacate,Hombre,10,1,Garífuna
Escuintla,Sipacate,Hombre,10,157,Ladina (o)
Escuintla,Sipacate,Hombre,10,4,Maya
Escuintla,Sipacate,Hombre,11,149,Ladina (o)
Escuintla,Sipacate,Hombre,11,4,Maya
Escuintla,Sipacate,Hombre,11,1,Xinka
Escuintla,Sipacate,Hombre,12,200,Ladina (o)
Escuintla,Sipacate,Hombre,12,4,Maya
Escuintla,Sipacate,Hombre,13,176,Ladina (o)
Escuintla,Sipacate,Hombre,13,3,Maya
Escuintla,Sipacate,Hombre,14,163,Ladina (o)
Escuintla,Sipacate,Hombre,14,1,Maya
Escuintla,Sipacate,Hombre,15,170,Ladina (o)
Escuintla,Sipacate,Hombre,15,5,Maya
Escuintla,Sipacate,Hombre,15,2,Xinka
Escuintla,Sipacate,Hombre,16,210,Ladina (o)
Escuintla,Sipacate,Hombre,16,1,Maya
Escuintla,Sipacate,Hombre,17,1,Extranjera (o)
Escuintla,Sipacate,Hombre,17,189,Ladina (o)
Escuintla,Sipacate,Hombre,18,187,Ladina (o)
Escuintla,Sipacate,Hombre,18,2,Maya
Escuintla,Sipacate,Hombre,19,188,Ladina (o)
Escuintla,Sipacate,Hombre,19,3,Maya
Escuintla,Sipacate,Hombre,20,182,Ladina (o)
Escuintla,Sipacate,Hombre,20,6,Maya
Escuintla,Sipacate,Hombre,21,1,Extranjera (o)
Escuintla,Sipacate,Hombre,21,167,Ladina (o)
Escuintla,Sipacate,Hombre,21,2,Maya
Escuintla,Sipacate,Hombre,22,177,Ladina (o)
Escuintla,Sipacate,Hombre,22,9,Maya
Escuintla,Sipacate,Hombre,22,1,Xinka
Escuintla,Sipacate,Hombre,23,225,Ladina (o)
Escuintla,Sipacate,Hombre,23,3,Maya
Escuintla,Sipacate,Hombre,24,160,Ladina (o)
Escuintla,Sipacate,Hombre,24,4,Maya
Escuintla,Sipacate,Hombre,25,169,Ladina (o)
Escuintla,Sipacate,Hombre,25,10,Maya
Escuintla,Sipacate,Hombre,26,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Sipacate,Hombre,26,141,Ladina (o)
Escuintla,Sipacate,Hombre,26,3,Maya
Escuintla,Sipacate,Hombre,27,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Sipacate,Hombre,27,145,Ladina (o)
Escuintla,Sipacate,Hombre,27,2,Maya
Escuintla,Sipacate,Hombre,28,136,Ladina (o)
Escuintla,Sipacate,Hombre,28,6,Maya
Escuintla,Sipacate,Hombre,29,92,Ladina (o)
Escuintla,Sipacate,Hombre,29,2,Maya
Escuintla,Sipacate,Hombre,30,1,Garífuna
Escuintla,Sipacate,Hombre,30,118,Ladina (o)
Escuintla,Sipacate,Hombre,30,5,Maya
Escuintla,Sipacate,Hombre,31,106,Ladina (o)
Escuintla,Sipacate,Hombre,31,2,Maya
Escuintla,Sipacate,Hombre,32,106,Ladina (o)
Escuintla,Sipacate,Hombre,32,8,Maya
Escuintla,Sipacate,Hombre,33,114,Ladina (o)
Escuintla,Sipacate,Hombre,33,1,Maya
Escuintla,Sipacate,Hombre,34,82,Ladina (o)
Escuintla,Sipacate,Hombre,34,1,Maya
Escuintla,Sipacate,Hombre,35,2,Extranjera (o)
Escuintla,Sipacate,Hombre,35,1,Garífuna
Escuintla,Sipacate,Hombre,35,124,Ladina (o)
Escuintla,Sipacate,Hombre,35,1,Maya
Escuintla,Sipacate,Hombre,36,100,Ladina (o)
Escuintla,Sipacate,Hombre,36,4,Maya
Escuintla,Sipacate,Hombre,36,1,Xinka
Escuintla,Sipacate,Hombre,37,89,Ladina (o)
Escuintla,Sipacate,Hombre,38,101,Ladina (o)
Escuintla,Sipacate,Hombre,38,5,Maya
Escuintla,Sipacate,Hombre,39,1,Extranjera (o)
Escuintla,Sipacate,Hombre,39,1,Garífuna
Escuintla,Sipacate,Hombre,39,71,Ladina (o)
Escuintla,Sipacate,Hombre,39,1,Maya
Escuintla,Sipacate,Hombre,40,102,Ladina (o)
Escuintla,Sipacate,Hombre,40,3,Maya
Escuintla,Sipacate,Hombre,41,56,Ladina (o)
Escuintla,Sipacate,Hombre,41,1,Maya
Escuintla,Sipacate,Hombre,42,85,Ladina (o)
Escuintla,Sipacate,Hombre,42,1,Maya
Escuintla,Sipacate,Hombre,43,82,Ladina (o)
Escuintla,Sipacate,Hombre,43,4,Maya
Escuintla,Sipacate,Hombre,44,63,Ladina (o)
Escuintla,Sipacate,Hombre,45,69,Ladina (o)
Escuintla,Sipacate,Hombre,45,2,Maya
Escuintla,Sipacate,Hombre,46,64,Ladina (o)
Escuintla,Sipacate,Hombre,46,2,Maya
Escuintla,Sipacate,Hombre,47,64,Ladina (o)
Escuintla,Sipacate,Hombre,47,1,Maya
Escuintla,Sipacate,Hombre,48,1,Extranjera (o)
Escuintla,Sipacate,Hombre,48,1,Garífuna
Escuintla,Sipacate,Hombre,48,68,Ladina (o)
Escuintla,Sipacate,Hombre,48,1,Maya
Escuintla,Sipacate,Hombre,49,62,Ladina (o)
Escuintla,Sipacate,Hombre,49,1,Maya
Escuintla,Sipacate,Hombre,50,1,Garífuna
Escuintla,Sipacate,Hombre,50,61,Ladina (o)
Escuintla,Sipacate,Hombre,51,1,Garífuna
Escuintla,Sipacate,Hombre,51,49,Ladina (o)
Escuintla,Sipacate,Hombre,51,2,Maya
Escuintla,Sipacate,Hombre,52,1,Garífuna
Escuintla,Sipacate,Hombre,52,66,Ladina (o)
Escuintla,Sipacate,Hombre,52,2,Maya
Escuintla,Sipacate,Hombre,53,1,Extranjera (o)
Escuintla,Sipacate,Hombre,53,67,Ladina (o)
Escuintla,Sipacate,Hombre,53,3,Maya
Escuintla,Sipacate,Hombre,54,50,Ladina (o)
Escuintla,Sipacate,Hombre,54,1,Maya
Escuintla,Sipacate,Hombre,55,42,Ladina (o)
Escuintla,Sipacate,Hombre,55,3,Maya
Escuintla,Sipacate,Hombre,56,35,Ladina (o)
Escuintla,Sipacate,Hombre,56,2,Maya
Escuintla,Sipacate,Hombre,57,39,Ladina (o)
Escuintla,Sipacate,Hombre,57,2,Maya
Escuintla,Sipacate,Hombre,58,55,Ladina (o)
Escuintla,Sipacate,Hombre,58,2,Maya
Escuintla,Sipacate,Hombre,59,42,Ladina (o)
Escuintla,Sipacate,Hombre,59,2,Maya
Escuintla,Sipacate,Hombre,60,53,Ladina (o)
Escuintla,Sipacate,Hombre,60,1,Maya
Escuintla,Sipacate,Hombre,61,26,Ladina (o)
Escuintla,Sipacate,Hombre,62,35,Ladina (o)
Escuintla,Sipacate,Hombre,62,2,Maya
Escuintla,Sipacate,Hombre,63,42,Ladina (o)
Escuintla,Sipacate,Hombre,63,1,Maya
Escuintla,Sipacate,Hombre,64,25,Ladina (o)
Escuintla,Sipacate,Hombre,64,2,Maya
Escuintla,Sipacate,Hombre,65,1,Afrodescendiente/Creole/Afromestizo
Escuintla,Sipacate,Hombre,65,30,Ladina (o)
Escuintla,Sipacate,Hombre,66,24,Ladina (o)
Escuintla,Sipacate,Hombre,67,31,Ladina (o)
Escuintla,Sipacate,Hombre,67,2,Maya
Escuintla,Sipacate,Hombre,68,28,Ladina (o)
Escuintla,Sipacate,Hombre,68,1,Maya
Escuintla,Sipacate,Hombre,69,24,Ladina (o)
Escuintla,Sipacate,Hombre,70,33,Ladina (o)
Escuintla,Sipacate,Hombre,71,1,Extranjera (o)
Escuintla,Sipacate,Hombre,71,16,Ladina (o)
Escuintla,Sipacate,Hombre,71,1,Maya
Escuintla,Sipacate,Hombre,72,16,Ladina (o)
Escuintla,Sipacate,Hombre,73,20,Ladina (o)
Escuintla,Sipacate,Hombre,74,17,Ladina (o)
Escuintla,Sipacate,Hombre,74,1,Maya
Escuintla,Sipacate,Hombre,75,23,Ladina (o)
Escuintla,Sipacate,Hombre,76,20,Ladina (o)
Escuintla,Sipacate,Hombre,77,15,Ladina (o)
Escuintla,Sipacate,Hombre,77,1,Maya
Escuintla,Sipacate,Hombre,78,21,Ladina (o)
Escuintla,Sipacate,Hombre,78,1,Maya
Escuintla,Sipacate,Hombre,79,9,Ladina (o)
Escuintla,Sipacate,Hombre,80,12,Ladina (o)
Escuintla,Sipacate,Hombre,81,16,Ladina (o)
Escuintla,Sipacate,Hombre,82,14,Ladina (o)
Escuintla,Sipacate,Hombre,83,13,Ladina (o)
Escuintla,Sipacate,Hombre,84,8,Ladina (o)
Escuintla,Sipacate,Hombre,85,9,Ladina (o)
Escuintla,Sipacate,Hombre,86,5,Ladina (o)
Escuintla,Sipacate,Hombre,87,4,Ladina (o)
Escuintla,Sipacate,Hombre,88,7,Ladina (o)
Escuintla,Sipacate,Hombre,89,4,Ladina (o)
Escuintla,Sipacate,Hombre,90,4,Ladina (o)
Escuintla,Sipacate,Hombre,91,4,Ladina (o)
Escuintla,Sipacate,Hombre,92,3,Ladina (o)
Escuintla,Sipacate,Hombre,93,1,Ladina (o)
Escuintla,Sipacate,Hombre,94,1,Ladina (o)
Escuintla,Sipacate,Hombre,96,1,Ladina (o)
Escuintla,Sipacate,Hombre,99,1,Ladina (o)
Escuintla,Sipacate,Mujer,0,173,Ladina (o)
Escuintla,Sipacate,Mujer,0,3,Maya
Escuintla,Sipacate,Mujer,1,169,Ladina (o)
Escuintla,Sipacate,Mujer,2,183,Ladina (o)
Escuintla,Sipacate,Mujer,2,1,Maya
Escuintla,Sipacate,Mujer,3,180,Ladina (o)
Escuintla,Sipacate,Mujer,3,3,Maya
Escuintla,Sipacate,Mujer,4,1,Garífuna
Escuintla,Sipacate,Mujer,4,167,Ladina (o)
Escuintla,Sipacate,Mujer,4,5,Maya
